CustomerID,ProdTaken,Age,TypeofContact,CityTier
202548,0,38,Company Invited,1
202549,0,60,Company Invited,2
202550,0,51,Company Invited,1
202551,1,26,Self Enquiry,3
202552,0,26,Self Enquiry,1
202553,0,23,Self Enquiry,1
202554,0,52,Company Invited,1
202555,1,35,Company Invited,1
202556,0,55,Company Invited,2
202557,0,25,Self Enquiry,1
202558,0,35,Self Enquiry,1
202559,0,38,Self Enquiry,3
202560,0,35,Self Enquiry,1
202561,0,37,Company Invited,3
202562,0,37,Self Enquiry,1
202563,0,44,Company Invited,3
202564,0,31,Company Invited,1
202565,0,34,Company Invited,3
202566,1,57,Self Enquiry,1
202567,0,52,Self Enquiry,1
202568,1,32,Self Enquiry,3
202569,0,27,Self Enquiry,1
202570,1,59,Self Enquiry,1
202571,1,20,Self Enquiry,3
202572,0,23,Self Enquiry,1
202573,0,50,Self Enquiry,1
202574,0,44,Company Invited,1
202575,0,51,Company Invited,3
202576,1,32,Self Enquiry,3
202577,0,42,Self Enquiry,3
202578,0,27,Self Enquiry,2
202579,0,37,Self Enquiry,1
202580,1,52,Company Invited,1
202581,0,40,Self Enquiry,3
202582,0,26,Self Enquiry,3
202583,0,31,Self Enquiry,2
202584,1,33,Self Enquiry,1
202585,0,46,Self Enquiry,1
202586,0,39,Self Enquiry,1
202587,0,31,Self Enquiry,1
202588,0,33,Company Invited,3
202589,0,31,Self Enquiry,1
202590,0,31,Self Enquiry,1
202591,0,42,Company Invited,1
202592,0,42,Self Enquiry,1
202593,0,20,Self Enquiry,1
202594,0,41,Company Invited,1
202595,0,36,Self Enquiry,3
202596,0,54,Self Enquiry,3
202597,0,46,Self Enquiry,1
202598,0,33,Company Invited,3
202599,0,30,Company Invited,1
202600,0,52,Self Enquiry,1
202601,0,59,Self Enquiry,1
202602,0,41,Self Enquiry,3
202603,0,35,Company Invited,3
202604,0,23,Self Enquiry,1
202605,0,28,Company Invited,1
202606,0,29,Self Enquiry,1
202607,0,58,Self Enquiry,1
202608,0,28,Company Invited,1
202609,0,51,Self Enquiry,1
202610,0,42,Self Enquiry,1
202611,0,31,Self Enquiry,3
202612,0,39,Self Enquiry,3
202613,0,33,Self Enquiry,1
202614,0,28,Self Enquiry,1
202615,1,20,Company Invited,3
202616,0,37,Company Invited,1
202617,0,31,Company Invited,1
202618,0,46,Self Enquiry,3
202619,0,57,Self Enquiry,1
202620,0,34,Self Enquiry,1
202621,1,20,Self Enquiry,1
202622,0,47,Self Enquiry,3
202623,0,39,Self Enquiry,1
202624,0,32,Self Enquiry,1
202625,0,35,Self Enquiry,1
202626,1,42,Self Enquiry,3
202627,0,51,Self Enquiry,1
202628,0,54,Self Enquiry,1
202629,0,34,Self Enquiry,1
202630,0,41,Self Enquiry,1
202631,0,56,Self Enquiry,1
202632,0,35,Company Invited,1
202633,0,52,Self Enquiry,1
202634,0,53,Self Enquiry,1
202635,0,28,Self Enquiry,1
202636,1,36,Self Enquiry,1
202637,0,44,Company Invited,1
202638,0,46,Company Invited,1
202639,0,38,Self Enquiry,1
202640,0,36,Company Invited,1
202641,0,43,Company Invited,1
202642,0,39,Self Enquiry,1
202643,0,39,Self Enquiry,1
202644,0,28,Company Invited,1
202645,0,50,Company Invited,1
202646,0,35,Company Invited,1
202647,0,41,Self Enquiry,1
202648,1,39,Self Enquiry,1
202649,1,30,Self Enquiry,3
202650,0,23,Self Enquiry,1
202651,0,37,Company Invited,1
202652,0,41,Company Invited,1
202653,0,47,Self Enquiry,1
202654,1,33,Self Enquiry,3
202655,0,31,Company Invited,1
202656,0,28,Company Invited,3
202657,0,52,Self Enquiry,1
202658,1,31,Self Enquiry,1
202659,0,42,Self Enquiry,3
202660,1,31,Company Invited,3
202661,1,30,Self Enquiry,1
202662,0,46,Company Invited,3
202663,0,55,Self Enquiry,3
202664,0,37,Self Enquiry,1
202665,0,34,Self Enquiry,1
202666,0,38,Company Invited,1
202667,0,39,Self Enquiry,3
202668,0,32,Company Invited,1
202669,0,60,Self Enquiry,1
202670,0,38,Company Invited,3
202671,0,30,Company Invited,3
202672,0,36,Company Invited,3
202673,1,30,Self Enquiry,1
202674,0,53,Self Enquiry,1
202675,0,43,Self Enquiry,1
202676,0,60,Self Enquiry,2
202677,0,51,Self Enquiry,3
202678,1,34,Self Enquiry,1
202679,0,44,Self Enquiry,3
202680,1,34,Self Enquiry,1
202681,0,53,Company Invited,3
202682,0,33,Self Enquiry,3
202683,1,33,Self Enquiry,1
202684,0,40,Self Enquiry,1
202685,0,33,Company Invited,3
202686,0,42,Self Enquiry,1
202687,0,41,Self Enquiry,1
202688,0,46,Self Enquiry,1
202689,0,32,Company Invited,1
202690,0,34,Self Enquiry,1
202691,0,35,Self Enquiry,1
202692,0,38,Self Enquiry,1
202693,0,46,Company Invited,1
202694,1,38,Company Invited,1
202695,0,40,Company Invited,1
202696,0,30,Self Enquiry,1
202697,0,43,Self Enquiry,1
202698,0,30,Self Enquiry,3
202699,0,26,Self Enquiry,1
202700,0,43,Self Enquiry,1
202701,0,41,Self Enquiry,1
202702,0,52,Self Enquiry,1
202703,1,32,Company Invited,1
202704,0,33,Company Invited,1
202705,0,39,Company Invited,3
202706,0,33,Self Enquiry,1
202707,0,47,Self Enquiry,3
202708,1,29,Self Enquiry,1
202709,0,30,Self Enquiry,3
202710,0,32,Self Enquiry,1
202711,0,26,Company Invited,1
202712,0,46,Self Enquiry,1
202713,0,37,Self Enquiry,1
202714,0,56,Self Enquiry,1
202715,1,48,Company Invited,1
202716,0,29,Self Enquiry,1
202717,0,38,Self Enquiry,3
202718,0,22,Self Enquiry,1
202719,0,38,Company Invited,1
202720,0,36,Self Enquiry,1
202721,0,39,Self Enquiry,3
202722,0,27,Company Invited,1
202723,0,51,Self Enquiry,1
202724,0,54,Self Enquiry,1
202725,0,43,Self Enquiry,3
202726,0,30,Company Invited,3
202727,0,56,Self Enquiry,1
202728,0,27,Company Invited,1
202729,0,38,Self Enquiry,1
202730,1,45,Company Invited,1
202731,0,39,Self Enquiry,1
202732,1,27,Self Enquiry,1
202733,0,29,Self Enquiry,1
202734,0,50,Company Invited,1
202735,0,37,Self Enquiry,1
202736,0,32,Company Invited,3
202737,1,27,Self Enquiry,3
202738,0,38,Company Invited,1
202739,0,43,Company Invited,3
202740,1,19,Self Enquiry,1
202741,0,36,Self Enquiry,3
202742,0,37,Company Invited,1
202743,0,52,Self Enquiry,1
202744,0,42,Self Enquiry,3
202745,0,19,Self Enquiry,3
202746,0,29,Self Enquiry,1
202747,0,32,Self Enquiry,3
202748,0,40,Self Enquiry,1
202749,0,37,Company Invited,1
202750,0,33,Self Enquiry,3
202751,0,39,Self Enquiry,1
202752,0,59,Company Invited,1
202753,0,32,Self Enquiry,1
202754,0,32,Self Enquiry,2
202755,0,46,Company Invited,1
202756,0,32,Self Enquiry,1
202757,0,34,Company Invited,1
202758,0,40,Self Enquiry,1
202759,0,44,Company Invited,1
202760,0,50,Self Enquiry,1
202761,1,53,Self Enquiry,1
202762,0,28,Self Enquiry,1
202763,0,33,Self Enquiry,3
202764,0,28,Self Enquiry,3
202765,0,32,Self Enquiry,3
202766,0,33,Self Enquiry,1
202767,1,29,Self Enquiry,1
202768,0,31,Self Enquiry,1
202769,0,32,Company Invited,1
202770,0,40,Company Invited,1
202771,1,40,Self Enquiry,3
202772,0,34,Company Invited,3
202773,0,48,Self Enquiry,1
202774,0,44,Company Invited,1
202775,0,28,Company Invited,3
202776,0,55,Company Invited,1
202777,0,44,Self Enquiry,1
202778,0,46,Self Enquiry,1
202779,0,41,Self Enquiry,3
202780,1,30,Self Enquiry,1
202781,0,30,Self Enquiry,1
202782,0,31,Self Enquiry,3
202783,0,28,Self Enquiry,3
202784,0,38,Self Enquiry,1
202785,0,39,Self Enquiry,1
202786,0,32,Self Enquiry,1
202787,0,30,Self Enquiry,3
202788,0,36,Self Enquiry,1
202789,0,24,Self Enquiry,1
202790,0,42,Self Enquiry,1
202791,0,48,Company Invited,3
202792,0,43,Self Enquiry,1
202793,0,30,Company Invited,3
202794,0,43,Self Enquiry,2
202795,0,33,Self Enquiry,1
202796,0,49,Self Enquiry,3
202797,0,38,Self Enquiry,1
202798,0,31,Company Invited,3
202799,0,27,Self Enquiry,3
202800,0,43,Self Enquiry,1
202801,1,22,Company Invited,3
202802,0,37,Company Invited,3
202803,0,37,Company Invited,3
202804,0,58,Self Enquiry,1
202805,0,41,Self Enquiry,1
202806,0,22,Company Invited,3
202807,1,34,Self Enquiry,3
202808,0,38,Self Enquiry,1
202809,0,47,Company Invited,1
202810,1,42,Company Invited,3
202811,0,51,Self Enquiry,1
202812,1,41,Self Enquiry,3
202813,0,32,Self Enquiry,1
202814,1,22,Self Enquiry,3
202815,0,30,Self Enquiry,1
202816,0,36,Self Enquiry,1
202817,0,28,Self Enquiry,1
202818,0,29,Self Enquiry,3
202819,0,50,Self Enquiry,1
202820,0,52,Self Enquiry,3
202821,0,37,Self Enquiry,1
202822,1,35,Company Invited,3
202823,0,56,Self Enquiry,1
202824,0,25,Self Enquiry,3
202825,0,31,Self Enquiry,3
202826,1,27,Company Invited,1
202827,0,23,Self Enquiry,1
202828,0,37,Self Enquiry,3
202829,1,31,Company Invited,1
202830,0,38,Self Enquiry,1
202831,0,41,Self Enquiry,3
202832,0,43,Self Enquiry,1
202833,0,38,Self Enquiry,1
202834,0,44,Self Enquiry,1
202835,0,41,Self Enquiry,1
202836,0,55,Self Enquiry,1
202837,0,35,Company Invited,3
202838,0,32,Self Enquiry,1
202839,0,44,Company Invited,1
202840,0,44,Self Enquiry,1
202841,0,26,Self Enquiry,3
202842,0,38,Company Invited,1
202843,0,32,Self Enquiry,1
202844,0,40,Company Invited,1
202845,0,57,Company Invited,3
202846,0,31,Self Enquiry,3
202847,0,42,Self Enquiry,3
202848,0,29,Self Enquiry,1
202849,1,26,Self Enquiry,1
202850,0,53,Self Enquiry,1
202851,0,46,Self Enquiry,1
202852,0,53,Self Enquiry,1
202853,0,43,Company Invited,1
202854,0,31,Self Enquiry,1
202855,0,61,Self Enquiry,1
202856,0,47,Self Enquiry,1
202857,0,43,Company Invited,1
202858,1,25,Self Enquiry,3
202859,1,35,Company Invited,3
202860,0,39,Company Invited,1
202861,0,41,Self Enquiry,3
202862,0,27,Self Enquiry,1
202863,0,31,Company Invited,1
202864,0,30,Self Enquiry,1
202865,1,30,Self Enquiry,1
202866,1,20,Self Enquiry,2
202867,0,31,Company Invited,3
202868,0,58,Self Enquiry,3
202869,0,51,Self Enquiry,1
202870,0,31,Company Invited,1
202871,0,61,Company Invited,3
202872,0,48,Self Enquiry,1
202873,0,47,Self Enquiry,1
202874,0,36,Self Enquiry,1
202875,0,55,Self Enquiry,1
202876,0,35,Self Enquiry,1
202877,0,47,Self Enquiry,3
202878,0,32,Self Enquiry,1
202879,1,34,Self Enquiry,1
202880,1,34,Self Enquiry,1
202881,0,31,Self Enquiry,3
202882,0,36,Self Enquiry,1
202883,1,32,Company Invited,1
202884,1,35,Company Invited,2
202885,0,43,Company Invited,1
202886,0,37,Company Invited,3
202887,1,23,Company Invited,1
202888,0,49,Self Enquiry,3
202889,0,56,Self Enquiry,3
202890,0,42,Company Invited,3
202891,0,36,Self Enquiry,3
202892,0,41,Self Enquiry,1
202893,0,40,Company Invited,1
202894,0,32,Self Enquiry,3
202895,0,43,Self Enquiry,1
202896,0,46,Self Enquiry,3
202897,1,27,Company Invited,2
202898,0,30,Self Enquiry,1
202899,0,34,Self Enquiry,1
202900,0,32,Self Enquiry,3
202901,1,19,Company Invited,3
202902,0,41,Company Invited,3
202903,0,42,Company Invited,1
202904,0,27,Self Enquiry,3
202905,0,36,Self Enquiry,3
202906,0,35,Self Enquiry,3
202907,1,27,Self Enquiry,1
202908,0,38,Self Enquiry,1
202909,0,47,Company Invited,1
202910,0,42,Self Enquiry,3
202911,0,38,Company Invited,3
202912,0,53,Self Enquiry,1
202913,1,33,Company Invited,3
202914,0,25,Company Invited,3
202915,0,39,Self Enquiry,1
202916,0,38,Self Enquiry,1
202917,0,50,Self Enquiry,1
202918,0,25,Self Enquiry,1
202919,0,27,Self Enquiry,3
202920,0,25,Self Enquiry,1
202921,0,51,Company Invited,2
202922,0,26,Self Enquiry,3
202923,1,25,Company Invited,1
202924,1,31,Company Invited,3
202925,0,35,Self Enquiry,1
202926,1,32,Self Enquiry,3
202927,0,36,Self Enquiry,1
202928,0,32,Self Enquiry,3
202929,0,28,Self Enquiry,1
202930,0,38,Self Enquiry,3
202931,0,21,Self Enquiry,1
202932,0,43,Self Enquiry,1
202933,0,44,Self Enquiry,1
202934,0,39,Self Enquiry,1
202935,0,44,Company Invited,1
202936,0,49,Self Enquiry,1
202937,0,45,Self Enquiry,2
202938,0,35,Self Enquiry,3
202939,1,28,Self Enquiry,3
202940,0,22,Self Enquiry,3
202941,0,45,Self Enquiry,1
202942,0,23,Self Enquiry,1
202943,0,34,Self Enquiry,3
202944,0,33,Self Enquiry,1
202945,0,31,Company Invited,1
202946,0,54,Self Enquiry,3
202947,0,35,Self Enquiry,1
202948,1,46,Company Invited,3
202949,0,27,Self Enquiry,1
202950,0,38,Self Enquiry,1
202951,0,30,Self Enquiry,3
202952,0,36,Self Enquiry,1
202953,0,34,Company Invited,1
202954,0,55,Self Enquiry,2
202955,0,37,Self Enquiry,1
202956,0,28,Self Enquiry,1
202957,1,21,Self Enquiry,1
202958,1,34,Company Invited,1
202959,0,36,Company Invited,1
202960,0,24,Self Enquiry,1
202961,0,26,Self Enquiry,3
202962,0,39,Self Enquiry,3
202963,0,30,Company Invited,1
202964,0,49,Self Enquiry,3
202965,0,28,Company Invited,3
202966,0,38,Self Enquiry,1
202967,0,51,Self Enquiry,1
202968,0,35,Self Enquiry,1
202969,1,25,Self Enquiry,3
202970,0,40,Self Enquiry,1
202971,0,33,Self Enquiry,3
202972,1,51,Company Invited,3
202973,0,39,Self Enquiry,1
202974,0,28,Self Enquiry,1
202975,0,33,Self Enquiry,1
202976,0,48,Self Enquiry,3
202977,0,41,Company Invited,3
202978,0,54,Self Enquiry,1
202979,0,42,Self Enquiry,2
202980,0,61,Self Enquiry,3
202981,0,28,Company Invited,1
202982,0,42,Self Enquiry,2
202983,0,51,Self Enquiry,3
202984,1,29,Self Enquiry,1
202985,0,37,Company Invited,1
202986,0,39,Self Enquiry,1
202987,0,45,Company Invited,1
202988,0,48,Company Invited,3
202989,0,31,Self Enquiry,3
202990,0,30,Self Enquiry,3
202991,1,43,Company Invited,1
202992,0,44,Company Invited,3
202993,0,35,Self Enquiry,1
202994,0,24,Self Enquiry,1
202995,0,40,Self Enquiry,2
202996,0,57,Self Enquiry,1
202997,0,41,Self Enquiry,1
202998,0,28,Self Enquiry,1
202999,0,30,Self Enquiry,3
203000,0,54,Self Enquiry,1
203001,0,36,Company Invited,1
203002,0,33,Company Invited,1
203003,0,39,Self Enquiry,1
203004,0,35,Self Enquiry,1
203005,0,53,Self Enquiry,3
203006,1,34,Self Enquiry,1
203007,0,26,Self Enquiry,3
203008,0,46,Self Enquiry,3
203009,0,24,Self Enquiry,1
203010,1,48,Company Invited,3
203011,0,35,Self Enquiry,3
203012,1,56,Self Enquiry,1
203013,0,37,Company Invited,3
203014,0,53,Company Invited,1
203015,0,27,Company Invited,1
203016,0,30,Self Enquiry,1
203017,1,27,Self Enquiry,3
203018,0,35,Self Enquiry,1
203019,0,55,Self Enquiry,1
203020,0,28,Company Invited,3
203021,0,38,Self Enquiry,1
203022,0,39,Company Invited,1
203023,0,35,Self Enquiry,1
203024,0,36,Self Enquiry,3
203025,0,31,Self Enquiry,1
203026,0,41,Company Invited,1
203027,0,35,Self Enquiry,3
203028,0,43,Company Invited,1
203029,1,24,Self Enquiry,1
203030,0,25,Company Invited,1
203031,0,53,Self Enquiry,1
203032,0,51,Self Enquiry,1
203033,1,30,Self Enquiry,1
203034,0,34,Self Enquiry,1
203035,1,34,Self Enquiry,3
203036,0,48,Self Enquiry,1
203037,0,37,Self Enquiry,1
203038,0,30,Self Enquiry,1
203039,1,59,Self Enquiry,1
203040,0,36,Self Enquiry,1
203041,0,43,Self Enquiry,1
203042,1,29,Self Enquiry,1
203043,0,37,Self Enquiry,2
203044,0,33,Self Enquiry,1
203045,0,41,Company Invited,1
203046,0,31,Self Enquiry,1
203047,0,46,Self Enquiry,1
203048,0,43,Self Enquiry,1
203049,0,39,Company Invited,1
203050,0,35,Company Invited,1
203051,1,50,Self Enquiry,3
203052,1,56,Self Enquiry,3
203053,0,44,Self Enquiry,1
203054,0,28,Self Enquiry,1
203055,0,36,Self Enquiry,1
203056,0,29,Self Enquiry,3
203057,0,35,Self Enquiry,2
203058,1,27,Company Invited,1
203059,0,28,Company Invited,1
203060,0,52,Self Enquiry,3
203061,0,45,Self Enquiry,1
203062,0,26,Self Enquiry,1
203063,0,34,Self Enquiry,3
203064,0,36,Self Enquiry,1
203065,0,37,Self Enquiry,3
203066,0,33,Self Enquiry,3
203067,0,31,Company Invited,1
203068,0,54,Self Enquiry,3
203069,0,46,Self Enquiry,3
203070,0,33,Self Enquiry,1
203071,0,53,Company Invited,1
203072,0,38,Self Enquiry,3
203073,0,29,Self Enquiry,2
203074,0,23,Self Enquiry,1
203075,0,45,Self Enquiry,1
203076,0,43,Company Invited,1
203077,0,37,Self Enquiry,2
203078,0,26,Self Enquiry,3
203079,0,36,Self Enquiry,1
203080,1,36,Company Invited,1
203081,0,33,Company Invited,1
203082,0,26,Self Enquiry,3
203083,0,50,Self Enquiry,1
203084,0,25,Company Invited,1
203085,0,33,Company Invited,3
203086,0,39,Self Enquiry,3
203087,0,43,Self Enquiry,1
203088,0,32,Self Enquiry,1
203089,1,30,Self Enquiry,3
203090,0,54,Self Enquiry,3
203091,0,36,Self Enquiry,1
203092,0,38,Company Invited,3
203093,0,54,Self Enquiry,1
203094,0,44,Company Invited,1
203095,0,48,Self Enquiry,3
203096,0,38,Company Invited,3
203097,0,51,Company Invited,1
203098,0,40,Self Enquiry,2
203099,0,34,Self Enquiry,2
203100,1,33,Self Enquiry,1
203101,0,30,Self Enquiry,1
203102,0,45,Self Enquiry,1
203103,0,29,Self Enquiry,3
203104,1,59,Company Invited,1
203105,0,44,Self Enquiry,1
203106,1,21,Self Enquiry,3
203107,1,22,Self Enquiry,1
203108,0,37,Self Enquiry,1
203109,0,48,Self Enquiry,3
203110,1,23,Self Enquiry,1
203111,1,42,Self Enquiry,1
203112,0,29,Self Enquiry,1
203113,1,40,Self Enquiry,1
203114,0,28,Self Enquiry,1
203115,0,35,Self Enquiry,1
203116,0,43,Self Enquiry,3
203117,0,34,Self Enquiry,1
203118,0,59,Self Enquiry,1
203119,0,32,Self Enquiry,3
203120,0,36,Self Enquiry,1
203121,0,50,Self Enquiry,1
203122,0,49,Self Enquiry,1
203123,0,32,Company Invited,3
203124,0,37,Self Enquiry,1
203125,0,39,Self Enquiry,1
203126,0,33,Company Invited,1
203127,1,26,Self Enquiry,3
203128,0,41,Self Enquiry,3
203129,0,27,Company Invited,3
203130,0,42,Self Enquiry,1
203131,0,37,Self Enquiry,1
203132,1,20,Self Enquiry,3
203133,1,21,Self Enquiry,1
203134,0,32,Self Enquiry,1
203135,0,41,Company Invited,1
203136,0,33,Self Enquiry,1
203137,1,37,Self Enquiry,3
203138,0,34,Self Enquiry,1
203139,1,38,Self Enquiry,3
203140,0,46,Company Invited,1
203141,0,30,Company Invited,3
203142,0,36,Self Enquiry,3
203143,0,53,Self Enquiry,1
203144,1,59,Self Enquiry,1
203145,0,54,Self Enquiry,3
203146,0,31,Self Enquiry,3
203147,0,39,Company Invited,3
203148,0,36,Self Enquiry,3
203149,0,40,Self Enquiry,3
203150,1,41,Company Invited,3
203151,0,48,Company Invited,1
203152,0,37,Company Invited,3
203153,1,32,Company Invited,1
203154,0,34,Company Invited,3
203155,1,30,Self Enquiry,1
203156,0,34,Self Enquiry,1
203157,0,46,Self Enquiry,1
203158,0,51,Self Enquiry,1
203159,0,34,Company Invited,1
203160,0,42,Company Invited,1
203161,0,28,Self Enquiry,1
203162,0,46,Company Invited,1
203163,0,48,Self Enquiry,3
203164,1,31,Self Enquiry,1
203165,0,51,Self Enquiry,1
203166,0,39,Company Invited,1
203167,0,47,Self Enquiry,1
203168,0,25,Self Enquiry,1
203169,1,36,Self Enquiry,1
203170,0,32,Company Invited,1
203171,0,19,Company Invited,1
203172,0,55,Self Enquiry,1
203173,0,36,Self Enquiry,1
203174,0,31,Self Enquiry,1
203175,1,21,Self Enquiry,1
203176,1,31,Company Invited,1
203177,0,27,Self Enquiry,1
203178,0,23,Self Enquiry,1
203179,0,49,Self Enquiry,1
203180,0,49,Self Enquiry,1
203181,0,42,Self Enquiry,1
203182,0,40,Self Enquiry,1
203183,0,28,Self Enquiry,1
203184,0,36,Self Enquiry,1
203185,0,43,Self Enquiry,3
203186,0,51,Self Enquiry,1
203187,0,60,Self Enquiry,1
203188,1,38,Self Enquiry,1
203189,0,56,Company Invited,1
203190,0,42,Company Invited,1
203191,0,39,Self Enquiry,3
203192,1,27,Company Invited,3
203193,1,53,Self Enquiry,3
203194,0,45,Self Enquiry,3
203195,0,51,Company Invited,3
203196,1,37,Self Enquiry,1
203197,0,40,Company Invited,1
203198,0,34,Company Invited,3
203199,0,46,Self Enquiry,3
203200,0,33,Company Invited,1
203201,0,35,Self Enquiry,3
203202,0,60,Self Enquiry,3
203203,0,46,Self Enquiry,2
203204,0,54,Company Invited,3
203205,1,37,Self Enquiry,1
203206,1,27,Company Invited,1
203207,0,35,Self Enquiry,3
203208,0,29,Self Enquiry,3
203209,0,39,Company Invited,1
203210,0,51,Self Enquiry,1
203211,0,38,Self Enquiry,1
203212,0,41,Self Enquiry,3
203213,0,27,Company Invited,1
203214,0,47,Self Enquiry,1
203215,0,55,Self Enquiry,3
203216,0,57,Company Invited,1
203217,0,37,Self Enquiry,1
203218,0,56,Company Invited,1
203219,0,44,Self Enquiry,3
203220,1,21,Company Invited,3
203221,1,22,Self Enquiry,1
203222,0,47,Self Enquiry,1
203223,1,52,Self Enquiry,1
203224,1,29,Company Invited,1
203225,0,27,Self Enquiry,1
203226,0,31,Self Enquiry,1
203227,0,42,Self Enquiry,1
203228,0,39,Self Enquiry,1
203229,0,41,Self Enquiry,1
203230,0,28,Company Invited,1
203231,0,56,Company Invited,1
203232,0,29,Self Enquiry,1
203233,1,45,Self Enquiry,2
203234,0,34,Self Enquiry,1
203235,1,36,Self Enquiry,3
203236,1,34,Company Invited,1
203237,0,29,Self Enquiry,1
203238,0,35,Company Invited,1
203239,0,38,Self Enquiry,3
203240,1,26,Self Enquiry,1
203241,1,27,Self Enquiry,1
203242,1,34,Self Enquiry,1
203243,0,43,Self Enquiry,1
203244,1,29,Company Invited,1
203245,1,51,Company Invited,3
203246,0,34,Company Invited,3
203247,0,35,Company Invited,1
203248,0,49,Company Invited,1
203249,0,46,Company Invited,3
203250,0,53,Self Enquiry,1
203251,0,39,Self Enquiry,3
203252,0,30,Self Enquiry,1
203253,0,29,Self Enquiry,1
203254,0,47,Self Enquiry,3
203255,0,39,Self Enquiry,3
203256,0,44,Company Invited,1
203257,1,40,Company Invited,1
203258,0,41,Self Enquiry,1
203259,0,22,Self Enquiry,1
203260,0,40,Company Invited,1
203261,0,37,Company Invited,1
203262,0,32,Company Invited,3
203263,0,29,Self Enquiry,1
203264,0,36,Company Invited,3
203265,0,50,Self Enquiry,3
203266,0,35,Company Invited,1
203267,0,30,Company Invited,1
203268,0,43,Self Enquiry,1
203269,0,30,Self Enquiry,1
203270,0,39,Self Enquiry,2
203271,0,29,Company Invited,1
203272,1,19,Company Invited,1
203273,1,34,Self Enquiry,3
203274,0,42,Self Enquiry,1
203275,1,32,Company Invited,1
203276,0,38,Self Enquiry,1
203277,0,28,Self Enquiry,1
203278,0,35,Self Enquiry,3
203279,0,36,Self Enquiry,2
203280,1,30,Self Enquiry,3
203281,0,41,Company Invited,1
203282,1,43,Company Invited,3
203283,0,43,Self Enquiry,3
203284,0,36,Self Enquiry,1
203285,0,25,Self Enquiry,1
203286,1,29,Self Enquiry,1
203287,0,27,Self Enquiry,1
203288,0,31,Self Enquiry,3
203289,0,41,Company Invited,1
203290,0,36,Self Enquiry,1
203291,0,35,Company Invited,1
203292,0,36,Company Invited,1
203293,1,44,Self Enquiry,3
203294,0,33,Company Invited,3
203295,0,57,Self Enquiry,1
203296,0,30,Self Enquiry,1
203297,0,20,Self Enquiry,1
203298,0,46,Self Enquiry,1
203299,0,38,Self Enquiry,1
203300,0,21,Self Enquiry,1
203301,1,45,Self Enquiry,1
203302,0,54,Self Enquiry,1
203303,0,30,Self Enquiry,1
203304,1,23,Company Invited,1
203305,0,47,Self Enquiry,3
203306,0,45,Company Invited,1
203307,0,34,Self Enquiry,2
203308,1,42,Company Invited,1
203309,0,31,Self Enquiry,3
203310,0,41,Company Invited,3
203311,0,51,Company Invited,1
203312,0,29,Self Enquiry,1
203313,0,47,Self Enquiry,1
203314,0,36,Self Enquiry,3
203315,1,25,Self Enquiry,1
203316,0,34,Company Invited,3
203317,0,37,Self Enquiry,1
203318,0,31,Self Enquiry,1
203319,0,45,Self Enquiry,1
203320,0,21,Self Enquiry,3
203321,0,47,Self Enquiry,1
203322,0,43,Company Invited,2
203323,0,61,Self Enquiry,3
203324,0,33,Company Invited,1
203325,0,33,Company Invited,1
203326,0,37,Self Enquiry,1
203327,0,34,Self Enquiry,1
203328,0,41,Self Enquiry,3
203329,0,26,Self Enquiry,3
203330,0,31,Self Enquiry,1
203331,0,43,Company Invited,1
203332,0,36,Company Invited,3
203333,0,28,Self Enquiry,1
203334,0,55,Company Invited,1
203335,0,45,Self Enquiry,1
203336,1,20,Company Invited,1
203337,0,30,Self Enquiry,1
203338,0,55,Self Enquiry,1
203339,0,32,Self Enquiry,1
203340,0,32,Self Enquiry,1
203341,0,60,Self Enquiry,3
203342,0,44,Self Enquiry,1
203343,0,50,Self Enquiry,1
203344,0,37,Company Invited,1
203345,0,49,Self Enquiry,1
203346,0,28,Self Enquiry,1
203347,0,30,Self Enquiry,1
203348,0,49,Self Enquiry,1
203349,0,30,Self Enquiry,1
203350,0,35,Self Enquiry,1
203351,0,45,Self Enquiry,3
203352,0,34,Self Enquiry,3
203353,0,20,Self Enquiry,1
203354,0,24,Self Enquiry,1
203355,1,26,Company Invited,3
203356,0,27,Self Enquiry,1
203357,1,46,Self Enquiry,3
203358,0,56,Company Invited,1
203359,1,22,Company Invited,1
203360,0,47,Self Enquiry,3
203361,0,35,Self Enquiry,3
203362,0,52,Company Invited,3
203363,0,60,Self Enquiry,1
203364,0,35,Company Invited,1
203365,0,29,Company Invited,1
203366,0,45,Self Enquiry,1
203367,0,35,Company Invited,2
203368,0,36,Self Enquiry,1
203369,0,43,Self Enquiry,1
203370,0,44,Self Enquiry,3
203371,0,37,Self Enquiry,1
203372,1,45,Self Enquiry,1
203373,0,29,Company Invited,1
203374,0,52,Company Invited,1
203375,0,31,Company Invited,1
203376,1,30,Self Enquiry,1
203377,0,29,Self Enquiry,1
203378,0,26,Self Enquiry,1
203379,0,33,Self Enquiry,3
203380,0,46,Company Invited,1
203381,0,40,Self Enquiry,1
203382,0,59,Self Enquiry,1
203383,1,33,Self Enquiry,1
203384,1,40,Self Enquiry,1
203385,0,31,Self Enquiry,1
203386,0,37,Self Enquiry,1
203387,0,47,Self Enquiry,2
203388,0,29,Company Invited,1
203389,0,51,Self Enquiry,1
203390,1,41,Self Enquiry,3
203391,1,53,Self Enquiry,3
203392,0,31,Self Enquiry,1
203393,0,40,Self Enquiry,1
203394,0,32,Company Invited,3
203395,0,42,Company Invited,3
203396,1,32,Company Invited,3
203397,1,45,Self Enquiry,1
203398,0,43,Company Invited,1
